id,title,media_type,overview,release_date,vote_average,vote_count,streaming_providers,poster_url,genres,cast,crew
950387,A Minecraft Movie,movie,,2025-04-09,6.504,1849,"Catchplay, Max",https://image.tmdb.org/t/p/w500/e5TC3WaYa8zRwrn1h4XwCauUlmh.jpg,"Keluarga, Komedi, Petualangan, Fantasi","[{""name"": ""Jason Momoa"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/3troAR6QbSb6nUFMDu61YCCWLKa.jpg""}, {""name"": ""Jack Black"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/rtCx0fiYxJVhzXXdwZE2XRTfIKE.jpg""}, {""name"": ""Sebastian Eugene Hansen"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/40HNkoB3RKPMPgLhTyKQU6kG0sc.jpg""}, {""name"": ""Emma Myers"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/v1Y8RP39135ZOary9M4MbkrCAdn.jpg""}, {""name"": ""Danielle Brooks"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/hwrMFbcALcqrV7S2pRP9C5BXrU0.jpg""}]","[{""job"": ""Producer"", ""name"": ""Roy Lee"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/fMY0MiVyrGaK44ejqWzT2txcRVI.jpg""}, {""job"": ""Director"", ""name"": ""Jared Hess"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/xUob4AE9C39SsNfhE7z63bMJI75.jpg""}, {""job"": ""Producer"", ""name"": ""Mary Parent"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/jTh9ngfGF8DQvKwGM8rXSmfbQTj.jpg""}, {""job"": ""Producer"", ""name"": ""Vu Bui"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/rGjsS4p6MxQeaEwI8KGNt9SAec1.jpg""}, {""job"": ""Producer"", ""name"": ""Jason Momoa"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/3troAR6QbSb6nUFMDu61YCCWLKa.jpg""}, {""job"": ""Producer"", ""name"": ""Torfi Frans Ólafsson"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Cale Boyter"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/meOn0PdVySILF4BmD8HqVAjRPUB.jpg""}, {""job"": ""Producer"", ""name"": ""Jill Messick"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/3vwDW6kvL4b4XrPxFPDtiwRSc8r.jpg""}, {""job"": ""Producer"", ""name"": ""Jon Berg"", ""profile_url"": null}]"
1311844,The Twisters,movie,,2024-06-28,4.1,9,,https://image.tmdb.org/t/p/w500/8OP3h80BzIDgmMNANVaYlQ6H4Oc.jpg,"Aksi, Petualangan, Drama","[{""name"": ""Tiffany"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/xbwtRSKZBi0CcwBqqDm9xBzOkv7.jpg""}, {""name"": ""Mark Justice"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/8QEynj64MxUBYWQpsyNOpwcH7At.jpg""}, {""name"": ""Kayla Fields"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/sDukIYZ7ISb6AEM06hX6IbJX61c.jpg""}, {""name"": ""Paul Logan"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ahVtxgcNuQm1js7gmbVR6tQYhTE.jpg""}, {""name"": ""Curtis Strong"", ""profile_url"": null}]","[{""job"": ""Producer"", ""name"": ""David Michael Latt"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/cBkmGgFkGFFyyE6aWDYovvaHL0g.jpg""}, {""job"": ""Writer"", ""name"": ""Jeffery Anderson"", ""profile_url"": null}, {""job"": ""Director"", ""name"": ""Michael Su"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/yNvnLqEHb2FtdB7AW2O0lZelKBO.jpg""}]"
605722,Distant,movie,,2024-07-12,6.223,119,,https://image.tmdb.org/t/p/w500/czh8HOhsbBUKoKsmRmLQMCLHUev.jpg,"Cerita Fiksi, Komedi, Aksi","[{""name"": ""Anthony Ramos"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2Stnm8PQI7xHkVwINb4MhS7LOuR.jpg""}, {""name"": ""Naomi Scott"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/d140yTWCle6rYUGE9GIVZVPaPng.jpg""}, {""name"": ""Kristofer Hivju"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/bACL39GihNmBnFRay78rS3PUHsH.jpg""}, {""name"": ""Zachary Quinto"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ouIlxtf3xjiQmwYlp7OESxLg9O.jpg""}, {""name"": ""Izzy Jones"", ""profile_url"": null}]","[{""job"": ""Director"", ""name"": ""Will Speck"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/mTOCnOOKkvCzjdVQpWzykNrytUe.jpg""}, {""job"": ""Director"", ""name"": ""Josh Gordon"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/z6KBPmop2V1Affmwr1qnkBP1ZP6.jpg""}, {""job"": ""Producer"", ""name"": ""Brian Kavanaugh-Jones"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/tzuxnnZdOVEGl4Hc3qby6D1Wn6d.jpg""}, {""job"": ""Producer"", ""name"": ""Fred Berger"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/7ZnEZ8DVEBtpuNLXTNMj9T4ERb9.jpg""}, {""job"": ""Producer"", ""name"": ""Anna Halberg"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/pLObowRMNx7ZMRYFWFcQHCfEVvp.jpg""}]"
666154,Kayara,movie,,2025-01-02,7.557,53,,https://image.tmdb.org/t/p/w500/tpZdjnoJ6Z3NsSxI6HjAIggrcEv.jpg,"Petualangan, Animasi, Keluarga","[{""name"": ""Naomi Serrano"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/wpS5sLVriFIIhXvss2qUZIZFgGY.jpg""}, {""name"": ""Nate Begle"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/wKiMFMmxiqrd2DE3dIbcmzuhk2D.jpg""}, {""name"": ""Charles Gonzales"", ""profile_url"": null}]","[{""job"": ""Writer"", ""name"": ""Brian Cleveland"", ""profile_url"": null}, {""job"": ""Writer"", ""name"": ""Jason Cleveland"", ""profile_url"": null}, {""job"": ""Writer"", ""name"": ""Cesar Zelada"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/pdDjUtnbWdZRU6tOIMczAnojYib.jpg""}, {""job"": ""Director"", ""name"": ""Cesar Zelada"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/pdDjUtnbWdZRU6tOIMczAnojYib.jpg""}, {""job"": ""Producer"", ""name"": ""Sergio Zelada"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""José Zelada"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/8IIMBwnhasLbOvEfRTZKTRLzMAA.jpg""}, {""job"": ""Producer"", ""name"": ""Dirk Hampel"", ""profile_url"": null}]"
1017163,범죄도시 4,movie,,2024-04-24,6.854,140,"Viu, Catchplay, Vidio",https://image.tmdb.org/t/p/w500/12IZ1MH0BEPw2fqA3iwaBbxlUPz.jpg,"Aksi, Kejahatan, Drama, Cerita Seru, Komedi","[{""name"": ""Don Lee"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/zt1vx7FesNA4x6mTZtyzu2uco8E.jpg""}, {""name"": ""Kim Moo-yul"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/7SoxNZ826OzxV7WBplJWud8WhOr.jpg""}, {""name"": ""Park Ji-hwan"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/yCxBKivLmLaoziCveVbo89aW0zW.jpg""}, {""name"": ""Lee Dong-hwi"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/cz4uBD589WZmEojzFC1p1OlP3YS.jpg""}, {""name"": ""Lee Ju-bin"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/rO9UM65KgxfacCY3IsrHheOFBpZ.jpg""}]","[{""job"": ""Director"", ""name"": ""Heo Myeong-haeng"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/l08CuexUYW8iZgLm864N9qzDmmY.jpg""}, {""job"": ""Writer"", ""name"": ""Oh Sang-ho"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/6I64Lku9HaedOBwagXjJVWirp5E.jpg""}, {""job"": ""Producer"", ""name"": ""Yoo Young-chae"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Kim Won-hun"", ""profile_url"": null}]"
1450599,K.O.,movie,"Mantan petarung ini harus menemukan remaja yang hilang, putra lawannya yang tak sengaja ia bunuh tahunan lalu, dan menghadapi geng kriminal yang amat brutal di Marseille.",2025-06-06,6.622,139,Netflix,https://image.tmdb.org/t/p/w500/uTbQg4zQ0eGXlKl8imLu64LLJQX.jpg,"Aksi, Drama, Petualangan","[{""name"": ""Ciryl Gane"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/qa0zK3XEeaV1PekSgnRo9Fr7iDj.jpg""}, {""name"": ""Alice Belaïdi"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/oT8nc5Fokqd90I6HwIQcH4jG2Zw.jpg""}, {""name"": ""Maleaume Paquin"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/toxR9L1dVXNcwixCzPksbVjNw66.jpg""}, {""name"": ""Foued Nabba"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/iOvDItJylmOWEdlNBkvMfJu9okv.jpg""}, {""name"": ""Mathieu Lestrade"", ""profile_url"": null}]","[{""job"": ""Director"", ""name"": ""Antoine Blossier"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/pcGhGW21jc2iML0hToid2JuF8nW.jpg""}]"
1315988,Mikaela,movie,,2025-01-31,6.163,52,,https://image.tmdb.org/t/p/w500/jm6lNbpmKcxX6M0pieaKhP6hs3w.jpg,"Aksi, Cerita Seru","[{""name"": ""Antonio Resines"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/jm4yMnneOWa5diykiBV13qbMsS2.jpg""}, {""name"": ""Natalia Azahara"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ccsb7gTOsUcWLctzT9bfSBj7OkW.jpg""}, {""name"": ""Roger Casamajor"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/1UQozr5Y4C9HlFAWvsjsLPvThLF.jpg""}, {""name"": ""Adriana Torrebejano"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/68ke6bCR7sVz9YpVLdnqQMBhiNC.jpg""}, {""name"": ""Pavel Anton"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/9nN7UxRgeJDxXtIzIqU0rd3ydFD.jpg""}]","[{""job"": ""Director"", ""name"": ""Daniel Calparsoro"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/m0mDreWr2QmrOCBI4JhSNh82gUO.jpg""}, {""job"": ""Writer"", ""name"": ""Arturo Ruiz Serrano"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/qAw1J1NQSZh3LSEYLYUqVHg9sfh.jpg""}, {""job"": ""Producer"", ""name"": ""Jaime Ortiz de Artiñano"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Javier Ugarte"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Jorge Sánchez Gallo"", ""profile_url"": null}]"
1152619,Possessions,movie,,2024-04-12,4.0,18,,https://image.tmdb.org/t/p/w500/39a7zYZvkGfs7EOVVK3dQlWyYJ0.jpg,Kengerian,"[{""name"": ""Clive Standen"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/8cxLoC2qnzk0FvuLFLRGxYSq9i9.jpg""}, {""name"": ""Yeardley Smith"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/9AjPwbb3uz4GfgOPBYsy2ILvwkB.jpg""}, {""name"": ""Mason Wells"", ""profile_url"": null}, {""name"": ""K.C. Clyde"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/3Yug5axLRvnmuJHHlomDj06SSFH.jpg""}, {""name"": ""Reynada Robinson"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/yyQzEgYaRxnwzFHd4gOqMo6V1cL.jpg""}]","[{""job"": ""Producer"", ""name"": ""Jordan Foley"", ""profile_url"": null}, {""job"": ""Writer"", ""name"": ""Brent Cote"", ""profile_url"": null}, {""job"": ""Director"", ""name"": ""Brent Cote"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Ben Cornwell"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/g6kT1YzP179MCJXMbIiEeUVuewO.jpg""}]"
575265,Mission: Impossible - The Final Reckoning,movie,,2025-05-17,7.16,829,,https://image.tmdb.org/t/p/w500/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,"Aksi, Petualangan, Cerita Seru","[{""name"": ""Tom Cruise"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/eOh4ubpOm2Igdg0QH2ghj0mFtC.jpg""}, {""name"": ""Hayley Atwell"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/x57wXHexIjD2ywly9cRA4rov7cu.jpg""}, {""name"": ""Ving Rhames"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/4gpLVNKPZlVucc4fT2fSZ7DksTK.jpg""}, {""name"": ""Simon Pegg"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/jw8bEEoTOithyNf0qxu4Zt1yaKp.jpg""}, {""name"": ""Esai Morales"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/cNYciYzUzxraGlw0BPql1QePi5H.jpg""}]","[{""job"": ""Producer"", ""name"": ""Christopher McQuarrie"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/xVbQBRpqzKkllUAvjJbgnAmTwaZ.jpg""}, {""job"": ""Producer"", ""name"": ""Jake Myers"", ""profile_url"": null}, {""job"": ""Writer"", ""name"": ""Christopher McQuarrie"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/xVbQBRpqzKkllUAvjJbgnAmTwaZ.jpg""}, {""job"": ""Writer"", ""name"": ""Erik Jendresen"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/t22zGRpEKbRTaiKsJEsop4dqZ8t.jpg""}, {""job"": ""Director"", ""name"": ""Christopher McQuarrie"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/xVbQBRpqzKkllUAvjJbgnAmTwaZ.jpg""}, {""job"": ""Producer"", ""name"": ""Tom Cruise"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/eOh4ubpOm2Igdg0QH2ghj0mFtC.jpg""}]"
541671,Ballerina,movie,,2025-06-04,7.081,340,,https://image.tmdb.org/t/p/w500/mKp4euM5Cv3m2U1Vmby3OGwcD5y.jpg,"Aksi, Cerita Seru, Kejahatan","[{""name"": ""Ana de Armas"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/3vxvsmYLTf4jnr163SUlBIw51ee.jpg""}, {""name"": ""Anjelica Huston"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/6hnYeHa7Rc1w1MmQ3JsLSIb7yCX.jpg""}, {""name"": ""Keanu Reeves"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/8RZLOyYGsoRe9p44q3xin9QkMHv.jpg""}, {""name"": ""Norman Reedus"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ozHPdO5jAt7ozzdZUgyRAMNPSDW.jpg""}, {""name"": ""Lance Reddick"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/22mVtEXZbpt0J7S0LhIhdkfRrZV.jpg""}]","[{""job"": ""Writer"", ""name"": ""Shay Hatten"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/hu4OQVq5whk0C6v7B7KHCVUsmUG.jpg""}, {""job"": ""Producer"", ""name"": ""Basil Iwanyk"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/pvHAcYM1UC30XMqOSOF7Gc2nmBh.jpg""}, {""job"": ""Director"", ""name"": ""Len Wiseman"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/aXsTPBb6dQ2T3PxLqy2ijf2nxrG.jpg""}, {""job"": ""Producer"", ""name"": ""Erica Lee"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/pJwTBgsAUrITBRmi0WIKanwDN5P.jpg""}, {""job"": ""Producer"", ""name"": ""Chad Stahelski"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/eRCryGwKDH4XqUlrdkERmeBWPo8.jpg""}]"
1180648,Kuća od blata,movie,,2024-10-10,4.5,6,,https://image.tmdb.org/t/p/w500/paVJNyxq5odaAHC9YlmNUlceQpu.jpg,"Kengerian, Drama","[{""name"": ""Andrew Howard"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/kba1JeCUYHufjB933G5xPRhO8lV.jpg""}, {""name"": ""Philip Brodie"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/1S4hzhYjgMRfjCNmJ2VCSij20hF.jpg""}, {""name"": ""Kamka Tocinovski"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/e5YdMbkH1AspZHehheK9SwFhM2P.jpg""}, {""name"": ""Joakim Tasić"", ""profile_url"": null}, {""name"": ""Dušica Nastova"", ""profile_url"": null}]","[{""job"": ""Producer"", ""name"": ""John Henry Hinkel"", ""profile_url"": null}, {""job"": ""Director"", ""name"": ""Nikola Petrović"", ""profile_url"": null}, {""job"": ""Writer"", ""name"": ""Nikola Petrović"", ""profile_url"": null}]"
1284120,Den stygge stesøsteren,movie,,2025-05-14,7.094,192,,https://image.tmdb.org/t/p/w500/mVXy8puNZz2E2Q2ZSAJnsDAfnqZ.jpg,"Kengerian, Komedi, Fantasi, Drama","[{""name"": ""Lea Myren"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/wRsFFN1lhGcVM5kQFnLRW0wlQXR.jpg""}, {""name"": ""Ane Dahl Torp"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/t3hvq05o8oz9qJSI3KelxSkGXXO.jpg""}, {""name"": ""Thea Sofie Loch Næss"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/oUMhTs33MbqukeC6wJ5xghwIQD4.jpg""}, {""name"": ""Flo Fagerli"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/yem43JCCG9xpjTT1IuosGtmZVNA.jpg""}, {""name"": ""Isac Calmroth"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/doyeUwvMsSkNuNzak9kBt26fNuP.jpg""}]","[{""job"": ""Producer"", ""name"": ""Maria Ekerhovd"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/miwESw9dFupTTLaSyQNZvQ8ueSC.jpg""}, {""job"": ""Writer"", ""name"": ""Emilie Blichfeldt"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/7sMDeTqW5ZXztzhHi54c2FqSVbz.jpg""}, {""job"": ""Director"", ""name"": ""Emilie Blichfeldt"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/7sMDeTqW5ZXztzhHi54c2FqSVbz.jpg""}]"
1197306,A Working Man,movie,"Levon Cade meninggalkan karier militernya yang gemilang yang berfokus pada operasi rahasia untuk menjalani kehidupan sederhana sebagai pekerja konstruksi. Namun, ketika putri atasannya yang sudah seperti keluarganya sendiri diculik para pedagang manusia, Levon mendapati upayanya dalam menyelamatkan gadis itu telah mengungkap dunia korupsi yang jauh lebih besar dari yang dia pernah bayangkan.",2025-03-26,6.7,1273,,https://image.tmdb.org/t/p/w500/6FRFIogh3zFnVWn7Z6zcYnIbRcX.jpg,"Aksi, Kejahatan, Cerita Seru","[{""name"": ""Jason Statham"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/whNwkEQYWLFJA8ij0WyOOAD5xhQ.jpg""}, {""name"": ""Jason Flemyng"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/nYl0180ACnLzVlGbaAfuPtdGr9K.jpg""}, {""name"": ""Merab Ninidze"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/jnJ4lQULt6Ga3lXkIqAhMR7xYdE.jpg""}, {""name"": ""Maximilian Osinski"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/wMRtFsZSR9FvYj1wzsziKQqpZ0C.jpg""}, {""name"": ""Cokey Falkow"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2VEMBUOHKZbpypEuso8jyxSo3Yc.jpg""}]","[{""job"": ""Director"", ""name"": ""David Ayer"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/7JmWK2wg2StEc9eYjY96s7OJgb7.jpg""}, {""job"": ""Producer"", ""name"": ""David Ayer"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/7JmWK2wg2StEc9eYjY96s7OJgb7.jpg""}, {""job"": ""Producer"", ""name"": ""Sylvester Stallone"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/gn3pDWthJqR0VDYGViGD3048og7.jpg""}, {""job"": ""Producer"", ""name"": ""Jason Statham"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/whNwkEQYWLFJA8ij0WyOOAD5xhQ.jpg""}, {""job"": ""Producer"", ""name"": ""Chris Long"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/aiXrNt7XSt6MjG2dVCtuQycBtCc.jpg""}, {""job"": ""Producer"", ""name"": ""John Friedberg"", ""profile_url"": null}, {""job"": ""Producer"", ""name"": ""Bill Block"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lIyEBU1aHtmSCgIue2hcgiYdDx6.jpg""}, {""job"": ""Producer"", ""name"": ""Kevin King Templeton"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/aG1wPhMwLoJD5pYVeylMQ45DoyT.jpg""}]"
1449951,Snow White,movie,,2025-03-07,7.429,7,,https://image.tmdb.org/t/p/w500/ilFLHU1OxUS1YDvUMCr8K3hW28r.jpg,"Animasi, Keluarga, Fantasi","[{""name"": ""Danny Bonaduce"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/A3TlkIbCKpYo4PF2BUEwVT0k63o.jpg""}, {""name"": ""Jessica Chancellor"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/bZZ8MXYKUMU3iHXHI47mH9yrMh3.jpg""}, {""name"": ""D. C. Douglas"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/suXu7UYETw3LINlZjedvpxbwtnD.jpg""}, {""name"": ""Kim Little"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/uDw7WsQcrwLtyvwFimtVfrOTi9Q.jpg""}, {""name"": ""Andrew Fernie"", ""profile_url"": null}]","[{""job"": ""Director"", ""name"": ""Erica Duke"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/14LVo30I7lonRERZFneBhTqV6pe.jpg""}, {""job"": ""Director"", ""name"": ""Michael Johnson"", ""profile_url"": null}, {""job"": ""Writer"", ""name"": ""Joe Roche"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/k48D1AmSxC6H94AqAykBcsWqdQP.jpg""}, {""job"": ""Writer"", ""name"": ""Lauren Pritchard"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/oVAnDqIFWuHp4ZBIVX82yylYfp2.jpg""}]"
447273,Snow White,movie,"Putri Salju melarikan diri dari kastil ketika Ratu Jahat, dalam kecemburuannya atas kecantikan Putri Salju, mencoba membunuhnya. Jauh di dalam hutan yang gelap, dia menemukan tujuh kurcaci ajaib dan seorang pencuri muda bernama Jonathan. Bersama-sama, mereka berusaha untuk bertahan hidup dari pengejaran sang Ratu yang tiada henti dan bercita-cita untuk merebut kembali kerajaan.",2025-03-19,4.281,1155,Hotstar,https://image.tmdb.org/t/p/w500/xWWg47tTfparvjK0WJNX4xL8lW2.jpg,"Keluarga, Fantasi","[{""name"": ""Rachel Zegler"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ycseVLFDnnTQ9QubleZjdbrGl4r.jpg""}, {""name"": ""Gal Gadot"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/qCJB1ACi5VjtY4ypXuv3hjAvbSu.jpg""}, {""name"": ""Andrew Burnap"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/SEFcP5hIIsmOE8G3SZxa2v8pyO.jpg""}, {""name"": ""Jeremy Swift"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/muRh4WbyEE4S2763bv777ywpKP3.jpg""}, {""name"": ""Jason Kravits"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/kTaZGtOP3SR6kosdRLyeQayfjcF.jpg""}]","[{""job"": ""Producer"", ""name"": ""Marc Platt"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/AdhoMikWWe1vjar68fuvekURno2.jpg""}, {""job"": ""Producer"", ""name"": ""Jared LeBoff"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/2uAA6kTR0YiwiqIoE4Nb1G7OVoo.jpg""}, {""job"": ""Director"", ""name"": ""Marc Webb"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/95FAAT150Mi6DB8VcJgEeOplOsU.jpg""}]"
170,28 Days Later,movie,,2004-02-28,7.2,7271,"Catchplay, Vidio",https://image.tmdb.org/t/p/w500/sQckQRt17VaWbo39GIu0TMOiszq.jpg,"Kengerian, Cerita Seru, Cerita Fiksi","[{""name"": ""Cillian Murphy"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/llkbyWKwpfowZ6C8peBjIV9jj99.jpg""}, {""name"": ""Naomie Harris"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/41TVAcYqKKF7PGf3x7QfaLvkLSW.jpg""}, {""name"": ""Brendan Gleeson"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ctPPJu5ZYDZr1IPmzoNpezczrm0.jpg""}, {""name"": ""Megan Burns"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/xOZbpZH5E6YlUvsM2DDd6iYpsnk.jpg""}, {""name"": ""Christopher Eccleston"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/v6ezjezzDo6xP2wlONO5ZzBciwl.jpg""}]","[{""job"": ""Director"", ""name"": ""Danny Boyle"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/b5qQpFHmgNyvV1t81ou17Jt2fRj.jpg""}, {""job"": ""Producer"", ""name"": ""Andrew Macdonald"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/j6C8BwvLK0R0rxYZI8sCU8KPkrd.jpg""}, {""job"": ""Writer"", ""name"": ""Alex Garland"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/qSWzYnDw68xm4i5xprH9BwQ6q25.jpg""}]"
1403735,లైలా,movie,,2025-02-14,5.8,5,Amazon Prime Video,https://image.tmdb.org/t/p/w500/l4gsNxFPGpzbq0D6QK1a8vO1lBz.jpg,"Komedi, Percintaan","[{""name"": ""Vishwak Sen"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ffWsFHwde7M3W2IiIfn01htpALX.jpg""}, {""name"": ""Akanksha Sharma"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/aqPeJiZLSTDQnNmQPvchS1FlBVA.jpg""}, {""name"": ""Babloo Prithiveeraj"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/lnRXcRebSmfJaSaRqTt91o1vkhE.jpg""}, {""name"": ""Abhimanyu Singh"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/ucGZIeHvG9SsW9B94InteMyOlpD.jpg""}, {""name"": ""Vineet Kumar"", ""profile_url"": ""https://image.tmdb.org/t/p/w500/qAOIqG6kjysnSDlhkueQ7XaLc7t.jpg""}]","[{""job"": ""Producer"", ""name"": ""Sahu Garapati"", ""profile_url"": null}, {""job"": ""Director"", ""name"": ""Ram Narayan"", ""profile_url"": null}, {""job"": ""Writer"", ""name"": ""Vasudeva Murthy"", ""profile_url"": null}]"
